2023-07-07 19:34:37 - INFO - ******************** Processing ID: 346804 ******************** (1/93021 - 0.0%)
2023-07-07 20:23:13 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0344-ghostscript-security-update-06-14-30 #STATUS_CODE: 200
2023-07-07 20:23:13 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1258-1-moderate-python3-20-15-55 #STATUS_CODE: 200
2023-07-07 20:23:13 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0343-python-ipaddress-security-update-06-14-29 #STATUS_CODE: 200
2023-07-07 21:03:25 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSS/NSS_3.55_release_notes #STATUS_CODE: 301
2023-07-07 21:03:25 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://httpd.apache.org/security/vulnerabilities_24.html#CVE-2020-11993* #STATUS_CODE: 200
2023-07-07 21:03:25 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://httpd.apache.org/security/vulnerabilities_24.html#CVE-2020-11993* #STATUS_CODE: 200
2023-07-07 21:03:25 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://bugs.mageia.org/show_bug.cgi?id=27056 #STATUS_CODE: 200
2023-07-07 21:03:25 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://bugs.mageia.org/show_bug.cgi?id=27173 #STATUS_CODE: 200
2023-07-07 21:07:24 - INFO - ******************** Processing ID: 287695 ******************** (1/93021 - 0.0%)
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-chrony-2020-7aa962c55e-21-05-15 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/features/iot-security-vulnerabilities-are-ubiquitous-how-to-secure-your-router-and-your-linux-system-now #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-libx11-2020-eba554b9d5-10-32-02 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-31-wireshark-2020-2981a0224d-10-21-28 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-31-nss-2020-426fd04fd0-21-17-14 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-firefox-2020-314dd0abde-10-53-19 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-firejail-2020-45fc8559d5-10-52-58 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/debian-dsa-4752-1-bind9-security-update-14-05-23 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-lua-2020-d7ed9f18ff-10-53-08 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/debian-dsa-4748-1-ghostscript-security-update-15-27-37 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/features/the-ultimate-guide-to-using-data-encryption-on-linux #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-wireshark-2020-7f91f10f2b-10-31-40 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/debian-dsa-4751-1-squid-security-update-09-05-31 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-31-thunderbird-2020-03fc9afe6a-10-40-59 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-31-mod-http2-2020-b58dc5df38-10-41-04 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-curl-2020-da832cb434-21-11-30 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/debian-dsa-4749-1-firefox-esr-security-update-09-51-41 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/debian-dsa-4750-1-nginx-security-update-12-58-14 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-31-firejail-2020-80a6d7e7e0-10-41-27 #STATUS_CODE: 200
2023-07-07 21:08:23 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/debian/ #STATUS_CODE: 301
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-12-net-snmp-multiple-vulnerabilities-18-32-21 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3556-01-important-firefox-security-update-04-34-22 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-17-redis-multiple-vulnerabilities-20-55-32 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3559-01-important-firefox-security-update-06-10-22 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-13-postgresql-multiple-vulnerabilities-18-32-55 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-11-chromium-google-chrome-multiple-vulnerabilities-18-31-22 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-09-shadow-privilege-escalation-09-52-14 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3560-01-important-chromium-browser-security-update-10-15-21 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3548-01-important-kernel-security-and-bug-fix-update-09-36-25 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3555-01-important-firefox-security-update-04-32-22 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3557-01-important-firefox-security-update-04-47-22 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/fedora/fedora-32-mod-http2-2020-8122a8daa2-21-11-28 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-14-wireshark-denial-of-service-18-33-20 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-16-mozilla-firefox-mozilla-thunderbird-multiple-vulnerabilities-21-55-35 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-15-docker-information-disclosure-18-33-45 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3558-01-important-firefox-security-update-04-30-23 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-10-chromium-google-chrome-heap-buffer-overflow-09-53-54 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/gentoo/gentoo-glsa-202008-18-x-org-x11-library-multiple-vulnerabilities-20-56-12 #STATUS_CODE: 200
2023-07-07 21:08:26 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3574-01-critical-cloudforms-4-7-16-security-12-03-22 #STATUS_CODE: 200
2023-07-07 21:08:27 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3541-01-important-openshift-container-platform-3-11-18-48-21 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3519-01-important-openshift-container-platform-4-5-7-10-53-23 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/slackware/slackware-2020-237-01-mozilla-firefox-security-update-16-55-56 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3520-01-moderate-openshift-container-platform-4-5-7-11-11-22 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-14468-1-moderate-openvpn-openssl1-20-20-19 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/red-hat/redhat-rhsa-2020-3545-01-moderate-kernel-alt-security-and-bug-fix-update-09-14-36 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/slackware/slackware-2020-234-01-bind-security-update-17-02-31 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2355-1-important-postgresql10-20-22-52 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2359-1-moderate-openvpn-20-22-00 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2357-1-moderate-libqt5-qtbase-20-18-34 #STATUS_CODE: 200
2023-07-07 21:08:28 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2344-1-moderate-apache2-17-22-20 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2325-1-important-xorg-x11-server-20-16-17 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2326-1-important-xorg-x11-server-20-18-28 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2242-1-important-xorg-x11-server-20-14-09 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2240-1-important-xorg-x11-server-20-17-22 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-0920-2-moderate-libxslt-17-15-16 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-14463-1-important-xorg-x11-server-20-15-12 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2346-1-graphviz-17-14-23 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2331-1-moderate-xorg-x11-server-11-14-08 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2241-1-important-xorg-x11-server-20-19-41 #STATUS_CODE: 200
2023-07-07 21:08:29 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2305-1-important-grub2-14-22-08 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2306-1-important-grub2-14-19-27 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2312-1-moderate-samba-14-20-23 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2308-1-important-grub2-14-16-49 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2307-1-important-grub2-14-17-36 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-14461-1-important-grub2-14-21-19 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2304-1-important-grub2-14-14-44 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2303-1-important-grub2-14-18-31 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2311-1-moderate-apache2-14-15-41 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-14460-1-important-squid3-14-13-29 #STATUS_CODE: 200
2023-07-07 21:08:30 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2296-1-moderate-gettext-runtime-11-16-52 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4446-2-squid-regression-08-40-23 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2292-1-moderate-suse-manager-server-3-2-14-16-49 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2292-1-moderate-suse-manager-server-3-2-14-13-54 #STATUS_CODE: 301
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4473-1-libmysofa-vulnerabilities-11-30-27 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4477-1-squid-vulnerabilities-14-15-16 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/suse/suse-2020-2283-1-moderate-libreoffice-14-13-19 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4476-1-nss-vulnerability-13-42-27 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4475-1-chrony-vulnerability-09-55-27 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4474-1-firefox-vulnerabilities-15-59-56 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4470-1-sane-backends-vulnerabilities-15-17-06 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4471-1-net-snmp-vulnerabilities-13-52-48 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4472-1-postgresql-vulnerabilities-09-01-00 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4469-1-ghostscript-vulnerabilities-15-16-42 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4468-2-bind-vulnerability-09-16-25 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2346-1-firefox-esr-security-update-08-38-54 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4466-2-curl-vulnerability-09-41-21 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/ubuntu/ubuntu-4468-1-bind-vulnerabilities-09-54-14 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2345-1-php7-0-security-update-07-48-56 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2338-2-proftpd-dfsg-regression-update-17-44-10 #STATUS_CODE: 200
2023-07-07 21:08:31 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2344-1-mongodb-security-update-19-04-33 #STATUS_CODE: 200
2023-07-07 21:08:32 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2343-1-icingaweb2-security-update-15-44-43 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2341-1-inetutils-security-update-08-10-08 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2342-1-libjackson-json-java-security-update-08-26-12 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2338-1-proftpd-dfsg-security-update-15-42-46 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2340-1-sqlite3-security-update-18-34-41 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2339-1-software-properties-security-update-15-12-48 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2337-1-python2-7-security-update-12-48-43 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1272-1-moderate-inn-20-15-12 #STATUS_CODE: 200
2023-07-07 21:08:33 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2336-1-firejail-security-update-12-37-52 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1260-1-moderate-chromium-14-14-55 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1269-1-moderate-claws-mail-08-16-06 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/scilinux/scilinux-slsa-2020-3558-1-important-firefox-on-sl6-x-i386-x86-64-12-15-39 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1275-1-important-webkit2gtk3-20-14-23 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1271-1-moderate-inn-20-21-10 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/deblts/debian-lts-dla-2335-1-ghostscript-security-update-14-31-48 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1261-1-moderate-libreoffice-20-18-07 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1265-1-moderate-python3-20-15-40 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1263-1-moderate-chromium-20-16-30 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1262-1-important-dovecot23-20-20-30 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1270-1-moderate-gettext-runtime-17-13-23 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1278-1-moderate-gettext-runtime-02-13-21 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1258-1-moderate-python3-20-15-55 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1256-1-important-webkit2gtk3-20-16-43 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1257-1-moderate-python-20-13-33 #STATUS_CODE: 200
2023-07-07 21:08:34 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1254-1-moderate-python-11-18-02 #STATUS_CODE: 200
2023-07-07 21:08:35 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1236-1-important-the-linux-kernel-02-13-06 #STATUS_CODE: 200
2023-07-07 21:08:35 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0350-x11-server-security-update-13-53-58 #STATUS_CODE: 200
2023-07-07 21:08:35 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1241-1-important-dovecot23-17-14-16 #STATUS_CODE: 200
2023-07-07 21:08:35 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1244-1-important-postgresql12-02-14-31 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/opensuse/opensuse-2020-1243-1-important-postgresql12-02-16-19 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0349-libx11-security-update-13-53-57 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0343-python-ipaddress-security-update-06-14-29 #STATUS_CODE: 200
2023-07-07 21:08:36 - INFO - Skipped ID: 287695 #COLUMN: fulltext #URL: https://linuxsecurity.com/advisories/mageia/mageia-2020-0342-luajit-security-update-06-14-28 #STATUS_CODE: 200
